date,U,TH,AC,PE,GR,SP,CNL
3692.09,2.257,20.035,79.684,6.846,129.719,81.447,21.613
3692.215,2.178,20.24,80.148,7.79,129.967,81.513,22.039
3692.34,2.112,20.344,81.656,7.981,130.818,81.579,22.96
3692.465,2.035,20.361,84.093,7.417,131.463,81.649,24.074
3692.59,1.854,20.946,85.416,6.747,129.695,81.728,23.865
3692.715,1.575,22.259,83.543,6.313,120.775,81.817,21.581
3692.84,1.434,22.351,78.967,6.097,103.045,81.917,17.349
3692.965,1.446,20.822,72.392,5.964,82.022,82.027,12.554
3693.09,1.481,19.157,64.505,5.871,66.297,82.145,8.635
3693.215,1.455,18.801,58.484,5.919,60.212,82.269,6.511
3693.34,1.533,18.296,55.993,6.206,63.537,82.393,5.994
3693.465,1.767,17.317,57.214,6.467,76.005,82.512,6.707
3693.59,2.033,16.522,61.418,6.632,93.079,82.62,8.505
3693.715,2.245,15.93,67.314,6.83,109.86,82.713,11.203
3693.84,2.397,14.786,72.871,6.619,121.582,82.782,14.849
3693.965,2.443,13.92,77.783,6.211,127.824,82.823,19.217
3694.09,2.387,13.587,82.439,5.776,129.813,82.832,23.309
3694.215,2.307,13.437,85.447,5.334,129.902,82.803,26.363
3694.34,2.2,13.381,86.036,5.07,130.303,82.737,28.41
3694.465,2.043,13.55,85.849,5.159,131.892,82.629,29.585
3694.59,1.912,13.876,85.92,5.457,133.024,82.482,29.259
3694.715,1.862,14.286,84.575,5.707,132.167,82.3,27.282
3694.84,1.952,14.839,81.677,5.759,128.702,82.083,24.57
3694.965,2.282,15.221,80.104,5.73,124.497,81.839,22.228
3695.09,2.93,14.913,80.347,5.75,120.618,81.575,20.746
3695.215,3.796,13.603,80.09,5.773,116.74,81.297,19.994
3695.34,4.515,12.113,78.939,5.739,113.337,81.013,19.642
3695.465,4.952,11.028,78.749,5.668,112.236,80.731,19.291
3695.59,5.241,10.147,78.623,5.575,113.323,80.457,18.863
3695.715,5.396,8.941,76.305,5.505,111.817,80.196,18.535
3695.84,5.154,7.301,73.122,5.464,102.437,79.952,18.283
3695.965,4.203,5.989,70.698,5.334,86.914,79.728,17.774
3696.09,3.017,5.49,67.76,5.046,72.467,79.526,16.861
3696.215,2.274,5.529,64.717,4.725,65.005,79.345,15.957
3696.34,2.11,5.503,63.026,4.59,63.465,79.183,15.546
3696.465,2.236,5.168,62.07,4.76,62.866,79.038,15.606
3696.59,2.543,4.487,61.083,5.278,59.076,78.909,15.713
3696.715,2.836,3.807,60.055,5.952,53.855,78.79,15.438
3696.84,3.091,3.43,59.204,6.539,52.34,78.677,14.917
3696.965,4.201,3.167,60.36,6.762,60.633,78.568,14.525
3697.09,6.063,3.035,63.727,6.716,76.279,78.458,14.668
3697.215,7.482,3.338,67.499,6.595,93.001,78.345,15.263
3697.34,7.615,3.88,70.352,6.42,102.823,78.225,15.935
3697.465,7.232,4.296,72.21,6.091,104.737,78.098,16.136
3697.59,6.554,4.787,72.504,5.613,101.752,77.96,15.881
3697.715,5.322,5.649,72.138,5.203,97.738,77.811,15.563
3697.84,3.913,6.58,72.234,4.945,93.333,77.653,15.507
3697.965,2.994,6.996,72.319,4.795,87.562,77.483,15.554
3698.09,2.668,6.939,71.546,4.723,80.646,77.305,15.417
3698.215,2.605,6.903,69.661,4.696,73.969,77.119,15.058
3698.34,2.578,7.187,66.641,4.665,70.503,76.927,14.538
3698.465,2.557,7.531,63.747,4.661,71.059,76.734,13.764
3698.59,2.581,7.781,61.876,4.702,73.758,76.541,12.576
3698.715,2.751,7.794,60.835,4.749,74.217,76.354,10.869
3698.84,3.172,7.413,60,4.768,71.329,76.175,8.918
3698.965,3.775,6.581,59.235,4.826,67.646,76.008,7.341
3699.09,4.252,5.603,58.751,4.919,65.865,75.858,6.589
3699.215,4.449,4.69,58.709,4.923,64.741,75.728,6.589
3699.34,4.281,3.867,59.029,4.909,62.31,75.622,6.861
3699.465,3.735,3.309,59.326,4.916,58.669,75.543,7.035
3699.59,3.033,3.181,59.315,4.846,55.373,75.492,7.085
3699.715,2.484,3.499,58.791,4.745,53.119,75.475,7.19
3699.84,2.129,4.069,58.207,4.716,51.079,75.492,7.495
3699.965,1.918,4.716,57.988,4.713,49.197,75.541,7.987
3700.09,1.827,5.215,58.03,4.702,47.967,75.626,8.624
3700.215,1.792,5.544,58.146,4.687,47.374,75.742,9.795
3700.34,1.803,5.747,58.276,4.669,47.586,75.887,9.937
3700.465,1.926,5.734,58.159,4.652,49.569,76.058,9.803
3700.59,2.208,5.555,58.329,4.645,53.621,76.249,9.787
3700.715,2.572,5.491,59.436,4.656,59.209,76.452,10.231
3700.84,2.816,5.758,60.722,4.673,64.034,76.663,10.998
3700.965,2.883,6.215,61.738,4.669,66.61,76.874,11.546
3701.09,2.845,6.736,62.925,4.64,67.317,77.078,11.407
3701.215,2.756,7.451,63.571,4.7,68.031,77.27,10.844
3701.34,2.593,8.514,63.28,4.843,70.088,77.445,10.314
3701.465,2.392,9.79,63.127,4.915,73.697,77.598,10.037
3701.59,2.264,10.784,63.325,4.924,76.943,77.73,9.911
3701.715,2.271,11.241,63.068,4.903,79.292,77.84,9.954
3701.84,2.567,11.167,62.694,4.909,83.209,77.928,10.287
3701.965,3.465,11.057,63.529,4.939,92.259,77.998,10.881
3702.09,4.8,11.292,66.027,4.954,107.127,78.054,11.744
3702.215,5.858,11.625,69.251,4.947,121.36,78.099,13.009
3702.34,6.185,11.753,72.325,4.937,127.426,78.138,14.582
3702.465,5.735,11.733,75.008,4.957,120.623,78.177,15.863
3702.59,4.677,11.09,75.443,4.994,103.376,78.218,16.033
3702.715,3.864,9.161,72.474,4.99,82.577,78.265,15.101
3702.84,3.657,6.669,67.914,4.907,66.748,78.322,13.638
3702.965,3.614,5.123,64.159,4.891,59.883,78.39,12.27
3703.09,3.429,4.619,61.177,4.878,60.234,78.469,11.121
3703.215,3.262,4.387,59.652,4.866,62.188,78.562,10.235
3703.34,3.106,4.163,59.552,4.91,62.222,78.665,9.643
3703.465,2.938,3.992,59.709,5.025,61.447,78.779,9.417
3703.59,2.733,4.233,59.591,5.188,63.217,78.903,9.639
3703.715,2.556,5.283,60.014,5.279,68.817,79.034,10.323
3703.84,2.45,7.194,61.483,5.292,78.252,79.17,11.542
3703.965,2.392,9.161,63.578,5.3,89.301,79.31,13.104
3704.09,2.323,10.62,66.466,5.292,98.318,79.452,14.572
3704.215,2.318,11.357,70.413,5.292,101.843,79.594,15.531
3704.34,2.424,11.675,73.322,5.277,101.072,79.735,16.008
3704.465,2.629,11.793,74.251,5.186,99.388,79.874,16.213
3704.59,2.939,11.785,74.489,5.107,99.085,80.011,16.258
3704.715,3.332,11.597,73.981,5.076,98.092,80.143,16.176
3704.84,3.729,11.208,72.207,5.087,95.106,80.272,16.016
3704.965,4.029,10.749,71.103,5.179,93.111,80.397,15.95
3705.09,4.303,10.277,71.407,5.179,95.318,80.517,16.083
3705.215,4.589,9.823,71.955,4.888,100.472,80.631,16.326
3705.34,4.858,9.414,72.176,4.52,103.704,80.738,16.394
3705.465,5.103,8.984,72.172,4.413,103.52,80.838,16.214
3705.59,5.37,8.439,71.667,4.586,102.049,80.928,15.976
3705.715,5.587,7.88,70.909,4.687,101.664,81.007,15.909
3705.84,5.611,7.48,70.389,4.661,101.629,81.074,15.976
3705.965,5.341,7.458,70.51,4.63,101.422,81.126,16.061
3706.09,4.889,7.857,71.045,4.615,101.497,81.164,16.098
3706.215,4.263,8.753,71.146,4.607,100.802,81.187,16.069
3706.34,3.574,9.922,70.707,4.588,97.988,81.193,16.001
3706.465,3.043,10.905,70.719,4.555,95.332,81.184,16.065
3706.59,2.798,11.747,71.137,4.528,96.701,81.161,16.432
3706.715,2.945,12.805,71.772,4.539,104.353,81.123,17.088
3706.84,3.257,13.838,72.952,4.557,115.105,81.072,17.743
3706.965,3.475,14.405,74.246,4.501,123.478,81.009,18.12
3707.09,3.394,14.54,74.302,4.377,123.853,80.933,17.985
3707.215,2.917,14.465,72.709,4.367,116.239,80.847,17.228
3707.34,2.331,14.01,70.373,4.415,104.878,80.751,15.935
3707.465,2.096,13.401,68.724,4.447,96.78,80.645,14.735
3707.59,2.19,12.978,67.775,4.482,93.489,80.53,14.087
3707.715,2.295,12.792,67.664,4.515,93.205,80.408,13.966
3707.84,2.37,12.702,68.267,4.587,94.363,80.28,13.744
3707.965,2.444,12.661,68.118,4.692,94.907,80.15,13.071
3708.09,2.457,12.573,66.067,4.707,90.932,80.02,12.033
3708.215,2.425,12.362,63.468,4.712,83.27,79.894,11.098
3708.34,2.378,12.222,61.5,4.716,77.584,79.777,10.65
3708.465,2.178,12.806,61.103,4.605,81.473,79.673,11.043
3708.59,1.777,14.043,62.197,4.499,92.908,79.586,12.329
3708.715,1.422,15.029,63.949,4.49,104.419,79.522,14.329
3708.84,1.324,15.221,65.671,4.449,108.643,79.482,16.099
3708.965,1.386,14.681,67.063,4.417,105.303,79.468,16.731
3709.09,1.652,12.835,67.507,4.412,97.475,79.485,15.822
3709.215,2.114,10.175,67.298,4.413,88.354,79.53,14.102
3709.34,2.587,7.861,67.031,4.414,78.683,79.6,12.213
3709.465,2.735,6.927,66.381,4.423,69.692,79.698,10.511
3709.59,2.618,6.953,64.707,4.547,63.331,79.817,9.091
3709.715,2.456,7.283,62.189,4.875,60.339,79.953,8.065
3709.84,2.378,7.549,60.096,5.341,60.427,80.103,7.64
3709.965,2.249,8.348,59.376,5.812,63.569,80.26,7.857
3710.09,2.07,10.01,60.304,6.207,71.343,80.42,8.743
3710.215,1.985,11.953,62.848,6.415,84.285,80.578,10.189
3710.34,2.103,13.509,66.775,6.358,99.629,80.73,12.073
3710.465,2.502,14.479,71.133,5.989,113.255,80.87,14.495
3710.59,2.911,14.924,74.426,5.445,121.361,80.997,17.285
3710.715,3.236,14.866,76.469,4.869,123.359,81.109,19.626
3710.84,3.735,14.329,77.109,4.393,120.441,81.202,20.338
3710.965,4.466,13.367,76.328,4.154,115.386,81.278,19.784
3711.09,5.034,12.39,74.922,4.207,110.46,81.337,18.961
3711.215,5.132,11.837,74.213,4.452,108.157,81.379,18.659
3711.34,4.893,11.512,74.378,4.662,108.936,81.407,18.87
3711.465,4.407,11.187,75.365,4.762,112.464,81.423,19.423
3711.59,3.897,10.929,76.851,4.876,116.41,81.43,20.008
3711.715,3.577,10.787,78.026,5.149,117.888,81.431,20.315
3711.84,3.445,10.6,78.111,5.502,114.558,81.43,20.118
3711.965,3.372,10.363,76.918,5.637,107.063,81.431,19.419
3712.09,3.255,10.241,75.163,5.52,98.963,81.436,18.323
3712.215,3.089,10.232,73.767,5.327,94.202,81.448,16.981
3712.34,2.972,10.056,72.708,5.246,94.17,81.471,15.784
3712.465,2.865,9.762,71.392,5.259,97.172,81.504,15.001
3712.59,2.745,9.534,69.897,5.353,99.636,81.551,14.681
3712.715,2.669,9.396,69.064,5.374,99.22,81.611,14.515
3712.84,2.651,9.196,68.821,5.113,96.874,81.684,14.359
3712.965,2.621,8.95,68.218,4.646,95.621,81.769,14.297
3713.09,2.539,8.866,67.738,4.284,96.335,81.865,14.425
3713.215,2.396,9.092,68.222,4.152,98.136,81.969,14.729
3713.34,2.233,9.511,68.751,4.13,98.847,82.079,15.136
3713.465,2.078,9.918,68.667,4.135,97.845,82.191,15.548
3713.59,1.918,10.36,68.739,4.144,97.374,82.303,15.73
3713.715,1.698,11.551,68.944,4.18,100.713,82.41,15.377
3713.84,1.498,13.603,68.321,4.297,107.381,82.509,14.524
3713.965,1.569,15.444,66.627,4.475,114.034,82.595,13.609
3714.09,1.948,16.024,65.306,4.72,118.205,82.665,13.219
3714.215,2.445,15.708,65.809,5.102,120.075,82.717,13.653
3714.34,2.865,15.213,68.529,5.579,120.749,82.744,15.07
3714.465,3.294,14.628,72.216,5.904,120.86,82.749,17.067
3714.59,3.836,13.809,75.687,5.908,120.56,82.728,19.121
3714.715,4.348,13.055,77.902,5.642,119.439,82.68,20.576
3714.84,4.602,12.761,79.043,5.322,118.125,82.61,21.321
3714.965,4.54,13.038,79.152,5.123,118.527,82.517,21.607
3715.09,4.294,13.599,78.413,5.292,120.877,82.405,21.846
3715.215,4.002,14.133,77.789,6.089,122.307,82.279,22.142
3715.34,3.741,14.482,77.877,7.608,121.674,82.143,22.381
3715.465,3.5,14.682,79.775,8.947,120.539,82.001,22.539
3715.59,3.344,14.661,83.162,9.134,119.992,81.86,22.745
3715.715,3.398,14.256,84.437,8.038,118.583,81.723,22.796
3715.84,3.689,13.472,83.167,6.684,114.769,81.596,21.994
3715.965,4.05,12.384,80.773,5.586,108.524,81.48,19.983
3716.09,3.983,11.379,75.284,4.887,100.626,81.38,17.251
3716.215,3.432,10.805,67.952,4.503,92.584,81.296,14.739
3716.34,2.843,10.661,63.287,4.442,86.204,81.229,12.849
3716.465,2.69,10.533,62.332,4.651,82.97,81.18,11.617
3716.59,2.834,10.289,62.036,4.947,82.323,81.146,10.9
3716.715,3.076,10.021,61.617,5.231,82.364,81.126,10.63
3716.84,3.32,9.751,61.862,5.43,81.113,81.119,10.704
3716.965,3.542,9.464,62.796,5.54,79.668,81.121,11.096
3717.09,3.62,9.662,64.387,5.728,82.27,81.13,12.003
3717.215,3.343,11.155,66.905,6.003,90.209,81.143,13.674
3717.34,3.03,13.182,70.287,6.205,101.105,81.157,16.133
3717.465,3.105,14.164,74.034,6.077,110.881,81.169,18.656
3717.59,3.357,14.134,77.021,5.695,116.538,81.178,20.031
3717.715,3.523,13.706,77.803,5.388,116.587,81.181,19.826
3717.84,3.866,12.391,75.759,5.556,111.08,81.178,18.691
3717.965,4.29,10.731,72.359,6.067,103.661,81.166,17.526
3718.09,4.571,9.675,69.489,6.369,99.128,81.147,16.706
3718.215,4.768,9.394,69.355,5.981,100.967,81.119,16.392
3718.34,5.022,9.258,71.876,5.242,107.487,81.084,16.499
3718.465,5.215,9.149,74.823,4.667,112.978,81.042,16.569
3718.59,5.208,8.966,75.668,4.425,111.023,80.995,15.998
3718.715,5.008,8.619,73.864,4.344,102.31,80.944,14.965
3718.84,4.741,8.266,69.76,4.195,94.421,80.89,14.292
3718.965,4.434,7.971,65.747,3.912,94.044,80.834,14.38
3719.09,3.893,7.555,64.254,3.632,100.739,80.778,14.897
3719.215,3.291,7.083,66.469,3.592,108.495,80.722,14.995
3719.34,2.979,6.863,69.442,3.688,110.501,80.668,14.306
3719.465,2.781,7.337,70.217,3.835,103.719,80.617,13.016
3719.59,2.494,8.511,68.585,4.048,91.113,80.568,11.652
3719.715,2.265,9.532,66.398,4.09,80.356,80.522,10.631
3719.84,2.195,10.106,64.398,3.838,78.952,80.479,10.264
3719.965,2.04,11.347,63.697,3.509,86.912,80.44,10.604
3720.09,1.818,12.984,64.81,3.384,96.792,80.403,11.371
3720.215,1.661,14.083,66.116,3.592,100.362,80.367,12.027
3720.34,1.606,14.53,66.435,3.85,97.437,80.333,12.204
3720.465,1.579,14.727,66.482,3.87,94.095,80.3,12.117
3720.59,1.543,14.882,65.862,3.677,95.458,80.265,12.225
3720.715,1.488,15.205,65.026,3.514,97.928,80.229,12.56
3720.84,1.4,15.71,65.316,3.482,97.551,80.188,12.874
3720.965,1.294,16.232,65.739,3.466,94.109,80.143,12.98
3721.09,1.216,16.56,65.391,3.487,90.987,80.091,13.001
3721.215,1.19,16.688,65.543,3.584,90.825,80.031,13.053
3721.34,1.194,16.717,65.917,3.734,93.146,79.963,13.145
3721.465,1.22,16.658,65.636,3.875,95.522,79.885,13.233
3721.59,1.276,16.375,65.944,3.967,97.271,79.799,13.237
3721.715,1.349,15.955,67.167,4.019,98.96,79.705,13.079
3721.84,1.465,15.264,67.705,4.063,99.415,79.606,12.831
3721.965,1.774,13.868,66.803,4.324,95.51,79.504,12.713
3722.09,2.175,12.297,65.732,4.991,88.884,79.402,12.765
3722.215,2.568,11.172,66.867,5.755,84.963,79.304,12.762
3722.34,3.173,10.306,72.689,5.791,88.595,79.214,12.551
3722.465,3.969,9.402,79.03,5.127,94.985,79.136,12.589
3722.59,4.577,8.805,82.227,4.298,97.935,79.074,13.292
3722.715,4.842,8.694,82.726,3.763,95.118,79.031,14.031
3722.84,4.977,8.759,79.495,3.52,90.538,79.009,13.744
3722.965,4.949,9.006,71.114,3.471,87.717,79.009,12.286
3723.09,4.681,9.432,63.616,3.555,85.227,79.034,10.66
3723.215,4.142,9.824,60.538,3.793,79.707,79.081,9.444
3723.34,3.273,10.031,60.072,4.129,70.782,79.152,8.654
3723.465,2.484,10.23,60.24,4.364,62.576,79.245,8.053
3723.59,2.116,10.406,60.578,4.45,57.854,79.356,7.61
3723.715,2.078,10.394,60.557,4.528,58.964,79.485,7.54
3723.84,2.044,10.778,61.273,4.694,66.523,79.629,8.01
3723.965,1.969,12.17,63.978,4.863,79.547,79.784,9.116
3724.09,1.86,14.009,67.693,4.928,91.584,79.949,10.814
3724.215,1.763,15.163,70.012,5.003,97.611,80.119,12.668
3724.34,1.701,15.54,70.438,5.247,98.502,80.293,14.115
3724.465,1.751,15.475,69.753,5.629,100.306,80.465,14.781
3724.59,1.95,14.946,68.214,5.962,104.948,80.636,15.005
3724.715,2.224,14.122,66.862,6.072,109.69,80.8,15.285
3724.84,2.417,13.453,68.719,5.936,111.565,80.956,15.879
3724.965,2.577,12.722,73.308,5.676,109.916,81.101,16.651
3725.09,2.754,11.651,75.775,5.521,104.57,81.234,17.261
3725.215,2.836,10.78,75.071,5.602,98.226,81.353,17.528
3725.34,2.808,10.472,74.134,5.844,94.225,81.46,17.695
3725.465,2.712,10.712,73.31,6.002,96.785,81.55,18.4
3725.59,2.509,11.446,72.648,5.926,104.43,81.626,19.794
3725.715,2.245,12.329,74.367,5.645,113.143,81.688,21.336
3725.84,2.088,12.721,77.268,5.298,118.155,81.734,21.998
3725.965,2.05,12.602,77.942,4.971,118.959,81.767,21.719
3726.09,2.084,12.194,76.517,4.731,117.122,81.785,20.996
3726.215,2.154,11.719,75.385,4.659,115.967,81.787,20.278
3726.34,2.267,11.231,75.261,4.802,115.942,81.774,19.597
3726.465,2.566,10.493,75.124,5.147,114.425,81.744,18.813
3726.59,3.112,9.836,73.939,5.446,109.159,81.694,17.803
3726.715,3.619,9.896,72.661,5.5,101.442,81.626,16.722
3726.84,3.787,10.585,71.865,5.264,95.692,81.533,16.006
3726.965,3.683,11.284,70.426,4.973,94.875,81.418,15.718
3727.09,3.307,12.245,69.401,4.806,98.535,81.279,15.536
3727.215,2.791,13.229,70.598,4.771,104.173,81.114,15.101
3727.34,2.42,13.669,71.672,4.784,108.434,80.926,14.61
3727.465,2.287,13.563,70.817,4.933,109.148,80.716,14.461
3727.59,2.261,13.318,69.388,5.247,107.458,80.487,14.774
3727.715,2.28,13.029,68.551,5.512,105.908,80.244,15.249
3727.84,2.311,12.903,68.284,5.568,105.174,79.989,15.651
3727.965,2.342,13.02,68.213,5.526,104.183,79.729,15.983
3728.09,2.37,13.227,68.011,5.416,103.245,79.469,16.268
3728.215,2.413,13.38,68.165,5.153,103.603,79.214,16.27
3728.34,2.506,13.304,68.749,4.801,103.418,78.968,15.729
3728.465,2.803,12.372,68.4,4.5,99.589,78.737,14.66
3728.59,3.469,10.131,66.499,4.39,91.379,78.527,13.248
3728.715,4.038,7.817,64.817,4.423,82.002,78.338,11.746
3728.84,4.03,6.326,63.661,4.517,72.545,78.175,10.322
3728.965,3.437,5.556,62.504,4.619,62.381,78.042,9.179
3729.09,2.896,5.055,62.371,4.726,53.032,77.937,8.358
3729.215,2.703,4.834,64.016,4.855,47.66,77.863,7.786
3729.34,2.671,4.851,65.793,4.991,47.172,77.821,7.346
3729.465,2.57,5.178,66.165,5.127,50.006,77.808,7.094
3729.59,2.404,5.741,65.166,5.443,56.077,77.824,7.291
3729.715,2.334,6.332,64.974,6.152,66.348,77.867,8.108
3729.84,2.422,6.751,68.455,6.976,79.499,77.931,9.505
3729.965,2.513,7.045,76.738,7.125,90.065,78.016,11.399
3730.09,2.571,7.059,84.217,6.513,93.124,78.117,13.381
3730.215,2.769,6.571,87.563,5.695,88.584,78.228,14.798
3730.34,2.926,5.753,86.379,5.277,79.296,78.348,14.884
3730.465,2.793,5.201,80.002,5.236,69.021,78.471,14.083
3730.59,2.49,5.078,69.449,5.336,60.456,78.594,13.125
3730.715,2.395,5.267,61.747,5.443,59.135,78.714,12.505
3730.84,2.317,6.333,59.332,5.597,67.813,78.828,12.301
3730.965,2.209,8.558,60.645,5.726,85.191,78.934,12.758
3731.09,2.107,10.974,64.329,5.703,102.991,79.029,14.117
3731.215,2.043,12.534,69.508,5.481,114.181,79.113,16.144
3731.34,2.011,12.961,74.425,5.005,114.637,79.184,18.031
3731.465,1.972,13.449,77.223,4.57,108.028,79.241,18.869
3731.59,1.926,14.132,77.298,4.371,99.526,79.285,18.452
3731.715,1.916,14.396,75.071,4.415,93.863,79.316,17.018
3731.84,1.929,14.085,71.576,4.537,90.823,79.334,15.271
3731.965,1.926,13.587,67.686,4.658,88.834,79.34,13.561
3732.09,1.925,13.042,65.067,4.735,87.108,79.335,12.12
3732.215,1.936,12.556,63.349,4.929,85.667,79.322,11.077
3732.34,1.939,12.247,61.591,5.497,85.254,79.301,10.61
3732.465,1.955,12.05,60.525,6.28,87.82,79.274,10.736
3732.59,2.001,11.932,61.227,6.674,93.41,79.245,11.287
3732.715,2.055,11.897,63.891,6.266,99.341,79.213,12.153
3732.84,2.096,11.674,66.917,5.49,100.349,79.183,13.039
3732.965,2.204,10.577,68.758,4.836,94.564,79.155,13.417
3733.09,2.477,8.726,68.711,4.527,85.135,79.131,12.741
3733.215,2.83,7.409,67.17,4.453,79.18,79.113,11.484
3733.34,3.198,7.201,64.827,4.457,79.205,79.099,10.406
3733.465,3.544,7.503,63.339,4.448,82.32,79.091,10.095
3733.59,3.787,7.867,63.332,4.421,83.66,79.087,10.325
3733.715,3.836,8.307,64.247,4.367,83.173,79.086,10.706
3733.84,3.718,8.809,64.855,4.3,84.051,79.086,10.946
3733.965,3.477,9.272,64.486,4.344,86.547,79.085,11.166
3734.09,3.167,9.5,63.982,4.683,87.822,79.081,11.586
3734.215,2.791,9.34,65.694,5.32,85.63,79.072,12.192
3734.34,2.466,8.771,70.778,6.003,81.883,79.056,12.806
3734.465,2.312,8.138,78.07,6.26,79.631,79.034,13.346
3734.59,2.303,7.755,83.011,5.962,79.052,79.004,13.739
3734.715,2.336,7.523,83.564,5.401,79.324,78.967,13.789
3734.84,2.47,7.329,80.311,4.947,82.02,78.924,13.403
3734.965,2.541,7.655,74.658,4.742,89.548,78.878,13.078
3735.09,2.381,8.614,68.603,4.783,101.024,78.83,13.356
3735.215,2.115,9.483,66.924,5.011,110.261,78.783,14.571
3735.34,2.02,9.72,69.255,5.333,112.51,78.741,16.266
3735.465,2.071,9.401,71.645,5.696,106.081,78.706,17.686
3735.59,2.519,8.436,71.603,6.013,93.681,78.683,18.061
3735.715,3.429,7.221,69.858,6.213,80.888,78.674,17.471
3735.84,4.344,6.224,67.574,6.293,72.084,78.683,16.408
3735.965,4.774,5.588,65.83,6.336,68.258,78.712,15.427
3736.09,4.902,5.196,64.91,6.379,67.825,78.761,14.602
3736.215,4.968,4.896,64.985,6.386,68.376,78.834,13.801
3736.34,5.029,4.495,65.452,6.228,69.427,78.929,12.914
3736.465,5.104,4.077,65.501,5.948,72.325,79.044,12.022
3736.59,5.097,4.132,65.362,5.75,78.274,79.181,11.397
3736.715,5.003,4.532,65.202,5.64,84.9,79.333,11.172
3736.84,4.894,4.953,64.776,5.55,88.642,79.499,11.317
3736.965,4.732,5.458,63.758,5.468,87.165,79.675,11.704
3737.09,4.46,6.263,63.181,5.403,82.898,79.856,12.227
3737.215,4.186,7.053,63.645,5.356,79.023,80.04,12.841
3737.34,3.971,7.689,64.584,5.32,78.614,80.224,13.438
3737.465,3.517,8.918,65.997,5.284,82.517,80.405,13.982
3737.59,2.716,11.128,68.338,5.358,89.803,80.581,14.642
3737.715,1.988,13.349,71.158,5.464,98.008,80.751,15.749
3737.84,1.664,14.669,73.775,5.304,105.925,80.916,17.484
3737.965,1.651,15.088,76.191,4.889,112.427,81.073,19.692
3738.09,1.678,15.222,78.215,4.546,116.985,81.224,21.571
3738.215,1.682,15.335,79.386,4.38,119.652,81.369,22.484
3738.34,1.678,15.415,79.284,4.36,121.439,81.507,22.399
3738.465,1.67,15.498,77.824,4.381,122.47,81.638,21.907
3738.59,1.646,15.592,75.061,4.387,120.361,81.76,21.052
3738.715,1.628,15.565,71.218,4.389,112.982,81.872,19.556
3738.84,1.622,15.474,67.604,4.385,103.189,81.972,17.647
3738.965,1.634,15.384,65.096,4.338,95.725,82.057,15.975
3739.09,1.656,15.302,64.362,4.355,92.681,82.124,15.192
3739.215,1.685,15.196,65.624,4.548,92.434,82.172,15.435
3739.34,1.782,14.909,68.421,4.817,94.488,82.197,16.619
3739.465,2.142,14.173,72.356,5.041,100.28,82.199,18.154
3739.59,2.987,12.787,76.231,5.293,109.652,82.178,19.562
3739.715,4.163,11.116,78.109,5.831,118.733,82.134,20.624
3739.84,5.124,9.881,78.851,6.804,123.102,82.069,21.521
3739.965,5.722,9.313,81.498,8.034,122.54,81.987,22.218
3740.09,6.313,8.995,83.961,8.683,120.782,81.89,22.439
3740.215,6.987,8.751,83.19,8.342,120.893,81.785,22.162
3740.34,7.54,8.697,82.451,7.377,122.729,81.677,21.468
